"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Chesterfield County Public Schools","Bon Air Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2022,"Chesterfield County Public Schools","C.C. Wells Elementary","Academic Achievement - Science","All Students",SCH,41,,,,,
2022,"Chesterfield County Public Schools","C.E. Curtis Elementary","Academic Achievement - Science","All Students",SCH,43,,,,,
2022,"Chesterfield County Public Schools","Carver College and Career Academy","Academic Achievement - Science","All Students",SCH,42,,,,,
2022,"Chesterfield County Public Schools","Carver Middle","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Chesterfield County Public Schools","Clover Hill Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2022,"Chesterfield County Public Schools","Clover Hill High","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Chesterfield County Public Schools","Cosby High","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Chesterfield County Public Schools","Crestwood Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Chesterfield County Public Schools","Ecoff Elementary","Academic Achievement - Science","All Students",SCH,48,,,,,
2022,"Chesterfield County Public Schools","Elizabeth Davis Middle","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Chesterfield County Public Schools","Elizabeth Scott Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Chesterfield County Public Schools","Enon Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Chesterfield County Public Schools","Ettrick Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Chesterfield County Public Schools","Evergreen Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Chesterfield County Public Schools","Falling Creek Elementary","Academic Achievement - Science","All Students",SCH,25,,,,,
2022,"Chesterfield County Public Schools","Falling Creek Middle","Academic Achievement - Science","All Students",SCH,47,,,,,
2022,"Chesterfield County Public Schools","Grange Hall Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Chesterfield County Public Schools","Greenfield Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2022,"Chesterfield County Public Schools","Harrowgate Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Chesterfield County Public Schools","Hopkins Road Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Chesterfield County Public Schools","J.A. Chalkley Elementary","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Chesterfield County Public Schools","J.B. Watkins Elementary","Academic Achievement - Science","All Students",SCH,94,,,,,
2022,"Chesterfield County Public Schools","J.G. Hening Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Chesterfield County Public Schools","Jacobs Road Elementary","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Chesterfield County Public Schools","James River High","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Chesterfield County Public Schools","Lloyd C. Bird High","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Chesterfield County Public Schools","Manchester High","Academic Achievement - Science","All Students",SCH,71,,,,,
2022,"Chesterfield County Public Schools","Manchester Middle","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Chesterfield County Public Schools","Marguerite F. Christian Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Chesterfield County Public Schools","Matoaca Elementary","Academic Achievement - Science","All Students",SCH,37,,,,,
2022,"Chesterfield County Public Schools","Matoaca High","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Chesterfield County Public Schools","Matoaca Middle","Academic Achievement - Science","All Students",SCH,61,,,,,
2022,"Chesterfield County Public Schools","Meadowbrook High","Academic Achievement - Science","All Students",SCH,46,,,,,
2022,"Chesterfield County Public Schools","Midlothian High","Academic Achievement - Science","All Students",SCH,85,,,,,
2022,"Chesterfield County Public Schools","Midlothian Middle","Academic Achievement - Science","All Students",SCH,87,,,,,
2022,"Chesterfield County Public Schools","Monacan High","Academic Achievement - Science","All Students",SCH,72,,,,,
2022,"Chesterfield County Public Schools","O.B. Gates Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Chesterfield County Public Schools","Old Hundred Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Chesterfield County Public Schools","Providence Elementary","Academic Achievement - Science","All Students",SCH,39,,,,,
2022,"Chesterfield County Public Schools","Providence Middle","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Chesterfield County Public Schools","Reams Road Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Chesterfield County Public Schools","Robious Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Chesterfield County Public Schools","Robious Middle","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Chesterfield County Public Schools","Salem Church Elementary","Academic Achievement - Science","All Students",SCH,30,,,,,
2022,"Chesterfield County Public Schools","Salem Church Middle","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Chesterfield County Public Schools","Spring Run Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Chesterfield County Public Schools","Swift Creek Elementary","Academic Achievement - Science","All Students",SCH,87,,,,,
2022,"Chesterfield County Public Schools","Swift Creek Middle","Academic Achievement - Science","All Students",SCH,83,,,,,
2022,"Chesterfield County Public Schools","Thelma Crenshaw Elementary","Academic Achievement - Science","All Students",SCH,46,,,,,
2022,"Chesterfield County Public Schools","Thomas Dale High","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Chesterfield County Public Schools","Tomahawk Creek Middle","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Chesterfield County Public Schools","W.W. Gordon Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2022,"Chesterfield County Public Schools","Winterpock Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2022,"Chesterfield County Public Schools","Woolridge Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2022,"Clarke County Public Schools","Boyce Elementary","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Clarke County Public Schools","Clarke County High","Academic Achievement - Science","All Students",SCH,78,,,,,
2022,"Clarke County Public Schools","D.G. Cooley Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2022,"Clarke County Public Schools","Johnson-Williams Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Colonial Beach Public Schools","Colonial Beach Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2022,"Colonial Beach Public Schools","Colonial Beach High","Academic Achievement - Science","All Students",SCH,55,,,,,
2022,"Colonial Heights City Public Schools","Colonial Heights High","Academic Achievement - Science","All Students",SCH,85,,,,,
2022,"Colonial Heights City Public Schools","Colonial Heights Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2022,"Colonial Heights City Public Schools","Lakeview Elementary","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Colonial Heights City Public Schools","North Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Colonial Heights City Public Schools","Tussing Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Craig County Public Schools","Craig County High","Academic Achievement - Science","All Students",SCH,68,,,,,
2022,"Craig County Public Schools","McCleary Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Culpeper County Public Schools","A.G. Richardson Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Culpeper County Public Schools","Culpeper County High","Academic Achievement - Science","All Students",SCH,67,,,,,
2022,"Culpeper County Public Schools","Culpeper Middle","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Culpeper County Public Schools","Eastern View High","Academic Achievement - Science","All Students",SCH,73,,,,,
2022,"Culpeper County Public Schools","Emerald Hill Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Culpeper County Public Schools","Farmington Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Culpeper County Public Schools","Floyd T. Binns Middle","Academic Achievement - Science","All Students",SCH,59,,,,,
2022,"Culpeper County Public Schools","Pearl Sample Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2022,"Culpeper County Public Schools","Sycamore Park Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2022,"Culpeper County Public Schools","Yowell Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2022,"Cumberland County Public Schools","Cumberland High","Academic Achievement - Science","All Students",SCH,63,,,,,
2022,"Cumberland County Public Schools","Cumberland Middle","Academic Achievement - Science","All Students",SCH,50,,,,,
2022,"Danville City Public Schools","Edwin A. Gibson Elementary","Academic Achievement - Science","All Students",SCH,23,,,,,
2022,"Danville City Public Schools","Forest Hills Elementary","Academic Achievement - Science","All Students",SCH,40,,,,,
2022,"Danville City Public Schools","Galileo Magnet High","Academic Achievement - Science","All Students",SCH,77,,,,,
2022,"Danville City Public Schools","George Washington High","Academic Achievement - Science","All Students",SCH,42,,,,,
2022,"Danville City Public Schools","O. Trent Bonner Middle","Academic Achievement - Science","All Students",SCH,31,,,,,
2022,"Danville City Public Schools","Park Avenue Elementary","Academic Achievement - Science","All Students",SCH,41,,,,,
2022,"Danville City Public Schools","Schoolfield Elementary","Academic Achievement - Science","All Students",SCH,43,,,,,
2022,"Danville City Public Schools","Westwood Middle","Academic Achievement - Science","All Students",SCH,29,,,,,
2022,"Danville City Public Schools","Woodberry Hills Elementary","Academic Achievement - Science","All Students",SCH,32,,,,,
2022,"Dickenson County Public Schools","Ridgeview High","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Dickenson County Public Schools","Ridgeview Middle","Academic Achievement - Science","All Students",SCH,69,,,,,
2022,"Dinwiddie County Public Schools","Dinwiddie County High","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Dinwiddie County Public Schools","Dinwiddie County Middle","Academic Achievement - Science","All Students",SCH,51,,,,,
2022,"Dinwiddie County Public Schools","Dinwiddie Elementary","Academic Achievement - Science","All Students",SCH,57,,,,,
2022,"Dinwiddie County Public Schools","Midway Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2022,"Dinwiddie County Public Schools","Southside Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2022,"Dinwiddie County Public Schools","Sunnyside Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2022,"Dinwiddie County Public Schools","Sutherland Elementary","Academic Achievement - Science","All Students",SCH,49,,,,,
2022,"Essex County Public Schools","Essex High","Academic Achievement - Science","All Students",SCH,57,,,,,
2022,"Essex County Public Schools","James H. Cary Intermediate ","Academic Achievement - Science","All Students",SCH,43,,,,,
