"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2022,"Chesapeake City Public Schools","Hickory Elementary","Academic Achievement - English","All Students",SCH,85,6,5,0,96,4
2022,"Chesapeake City Public Schools","Hickory High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2022,"Chesapeake City Public Schools","Hickory Middle","Academic Achievement - English","All Students",SCH,81,5,3,0,88,12
2022,"Chesapeake City Public Schools","Hugo A. Owens Middle","Academic Achievement - English","All Students",SCH,73,6,4,0,84,16
2022,"Chesapeake City Public Schools","Indian River High","Academic Achievement - English","All Students",SCH,81,0,0,0,81,19
2022,"Chesapeake City Public Schools","Indian River Middle","Academic Achievement - English","All Students",SCH,57,8,8,0,74,26
2022,"Chesapeake City Public Schools","Jolliff Middle","Academic Achievement - English","All Students",SCH,72,8,6,0,86,14
2022,"Chesapeake City Public Schools","Norfolk Highlands Primary","Academic Achievement - English","All Students",SCH,73,0,14,0,87,13
2022,"Chesapeake City Public Schools","Oscar F. Smith High","Academic Achievement - English","All Students",SCH,80,1,0,0,81,19
2022,"Chesapeake City Public Schools","Oscar Smith Middle","Academic Achievement - English","All Students",SCH,51,9,10,1,71,29
2022,"Chesapeake City Public Schools","Portlock Primary","Academic Achievement - English","All Students",SCH,56,10,17,2,85,15
2022,"Chesapeake City Public Schools","Rena B. Wright Primary","Academic Achievement - English","All Students",SCH,58,9,17,0,85,15
2022,"Chesapeake City Public Schools","Southeastern Elementary","Academic Achievement - English","All Students",SCH,85,5,5,0,94,6
2022,"Chesapeake City Public Schools","Southwestern Elementary","Academic Achievement - English","All Students",SCH,60,7,13,0,80,20
2022,"Chesapeake City Public Schools","Sparrow Road Intermediate","Academic Achievement - English","All Students",SCH,62,9,9,0,80,20
2022,"Chesapeake City Public Schools","Thurgood Marshall Elementary","Academic Achievement - English","All Students",SCH,63,11,13,1,87,13
2022,"Chesapeake City Public Schools","Truitt Intermediate","Academic Achievement - English","All Students",SCH,58,9,17,0,85,15
2022,"Chesapeake City Public Schools","Western Branch High","Academic Achievement - English","All Students",SCH,84,0,0,0,84,16
2022,"Chesapeake City Public Schools","Western Branch Intermediate","Academic Achievement - English","All Students",SCH,73,7,8,0,89,11
2022,"Chesapeake City Public Schools","Western Branch Middle","Academic Achievement - English","All Students",SCH,72,6,5,0,83,17
2022,"Chesapeake City Public Schools","Western Branch Primary","Academic Achievement - English","All Students",SCH,73,7,8,0,89,11
2022,"Chesterfield County Public Schools","A.M. Davis Elementary","Academic Achievement - English","All Students",SCH,65,4,16,2,86,14
2022,"Chesterfield County Public Schools","Alberta Smith Elementary","Academic Achievement - English","All Students",SCH,85,1,6,0,93,7
2022,"Chesterfield County Public Schools","Bailey Bridge Middle","Academic Achievement - English","All Students",SCH,68,2,6,0,76,24
2022,"Chesterfield County Public Schools","Bellwood Elementary","Academic Achievement - English","All Students",SCH,49,8,29,3,89,11
2022,"Chesterfield County Public Schools","Bensley Elementary","Academic Achievement - English","All Students",SCH,56,1,31,5,93,7
2022,"Chesterfield County Public Schools","Bettie Weaver Elementary","Academic Achievement - English","All Students",SCH,94,1,2,0,98,2
2022,"Chesterfield County Public Schools","Beulah Elementary","Academic Achievement - English","All Students",SCH,55,3,18,3,79,21
2022,"Chesterfield County Public Schools","Bon Air Elementary","Academic Achievement - English","All Students",SCH,72,6,12,4,93,7
2022,"Chesterfield County Public Schools","C.C. Wells Elementary","Academic Achievement - English","All Students",SCH,70,3,11,1,86,14
2022,"Chesterfield County Public Schools","C.E. Curtis Elementary","Academic Achievement - English","All Students",SCH,64,4,14,3,85,15
2022,"Chesterfield County Public Schools","Carver College and Career Academy","Academic Achievement - English","All Students",SCH,74,0,0,1,75,25
2022,"Chesterfield County Public Schools","Carver Middle","Academic Achievement - English","All Students",SCH,52,0,11,0,64,36
2022,"Chesterfield County Public Schools","Clover Hill Elementary","Academic Achievement - English","All Students",SCH,81,4,6,0,91,9
2022,"Chesterfield County Public Schools","Clover Hill High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2022,"Chesterfield County Public Schools","Cosby High","Academic Achievement - English","All Students",SCH,97,0,0,0,98,2
2022,"Chesterfield County Public Schools","Crestwood Elementary","Academic Achievement - English","All Students",SCH,69,6,17,1,92,8
2022,"Chesterfield County Public Schools","Ecoff Elementary","Academic Achievement - English","All Students",SCH,64,4,17,1,86,14
2022,"Chesterfield County Public Schools","Elizabeth Davis Middle","Academic Achievement - English","All Students",SCH,68,5,7,0,80,20
2022,"Chesterfield County Public Schools","Elizabeth Scott Elementary","Academic Achievement - English","All Students",SCH,72,7,13,2,94,6
2022,"Chesterfield County Public Schools","Enon Elementary","Academic Achievement - English","All Students",SCH,71,6,12,1,90,10
2022,"Chesterfield County Public Schools","Ettrick Elementary","Academic Achievement - English","All Students",SCH,56,8,17,0,80,20
2022,"Chesterfield County Public Schools","Evergreen Elementary","Academic Achievement - English","All Students",SCH,75,4,10,0,88,12
2022,"Chesterfield County Public Schools","Falling Creek Elementary","Academic Achievement - English","All Students",SCH,53,4,25,4,86,14
2022,"Chesterfield County Public Schools","Falling Creek Middle","Academic Achievement - English","All Students",SCH,41,3,13,1,59,41
2022,"Chesterfield County Public Schools","Grange Hall Elementary","Academic Achievement - English","All Students",SCH,80,0,9,0,90,10
2022,"Chesterfield County Public Schools","Greenfield Elementary","Academic Achievement - English","All Students",SCH,90,2,6,0,97,3
2022,"Chesterfield County Public Schools","Harrowgate Elementary","Academic Achievement - English","All Students",SCH,64,8,13,0,86,14
2022,"Chesterfield County Public Schools","Hopkins Road Elementary","Academic Achievement - English","All Students",SCH,57,7,23,2,89,11
2022,"Chesterfield County Public Schools","J.A. Chalkley Elementary","Academic Achievement - English","All Students",SCH,50,5,24,2,82,18
2022,"Chesterfield County Public Schools","J.B. Watkins Elementary","Academic Achievement - English","All Students",SCH,90,2,4,0,97,3
2022,"Chesterfield County Public Schools","J.G. Hening Elementary","Academic Achievement - English","All Students",SCH,60,6,19,4,89,11
2022,"Chesterfield County Public Schools","Jacobs Road Elementary","Academic Achievement - English","All Students",SCH,70,3,16,0,89,11
2022,"Chesterfield County Public Schools","James River High","Academic Achievement - English","All Students",SCH,89,0,0,0,89,11
2022,"Chesterfield County Public Schools","Lloyd C. Bird High","Academic Achievement - English","All Students",SCH,92,0,0,0,92,8
2022,"Chesterfield County Public Schools","Manchester High","Academic Achievement - English","All Students",SCH,88,0,0,0,88,12
2022,"Chesterfield County Public Schools","Manchester Middle","Academic Achievement - English","All Students",SCH,59,5,9,0,74,26
2022,"Chesterfield County Public Schools","Marguerite F. Christian Elementary","Academic Achievement - English","All Students",SCH,62,1,15,0,79,21
2022,"Chesterfield County Public Schools","Matoaca Elementary","Academic Achievement - English","All Students",SCH,60,4,14,0,78,22
2022,"Chesterfield County Public Schools","Matoaca High","Academic Achievement - English","All Students",SCH,89,0,0,0,89,11
2022,"Chesterfield County Public Schools","Matoaca Middle","Academic Achievement - English","All Students",SCH,59,4,6,0,69,31
2022,"Chesterfield County Public Schools","Meadowbrook High","Academic Achievement - English","All Students",SCH,75,0,0,0,75,25
2022,"Chesterfield County Public Schools","Midlothian High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2022,"Chesterfield County Public Schools","Midlothian Middle","Academic Achievement - English","All Students",SCH,85,0,3,0,89,11
2022,"Chesterfield County Public Schools","Monacan High","Academic Achievement - English","All Students",SCH,92,0,0,0,92,8
2022,"Chesterfield County Public Schools","O.B. Gates Elementary","Academic Achievement - English","All Students",SCH,74,3,11,1,89,11
2022,"Chesterfield County Public Schools","Old Hundred Elementary","Academic Achievement - English","All Students",SCH,85,2,7,0,94,6
2022,"Chesterfield County Public Schools","Providence Elementary","Academic Achievement - English","All Students",SCH,64,3,15,1,82,18
2022,"Chesterfield County Public Schools","Providence Middle","Academic Achievement - English","All Students",SCH,52,2,10,1,65,35
2022,"Chesterfield County Public Schools","Reams Road Elementary","Academic Achievement - English","All Students",SCH,67,0,15,1,84,16
2022,"Chesterfield County Public Schools","Robious Elementary","Academic Achievement - English","All Students",SCH,82,3,7,1,93,7
2022,"Chesterfield County Public Schools","Robious Middle","Academic Achievement - English","All Students",SCH,77,4,5,0,86,14
2022,"Chesterfield County Public Schools","Salem Church Elementary","Academic Achievement - English","All Students",SCH,54,0,17,4,75,25
2022,"Chesterfield County Public Schools","Salem Church Middle","Academic Achievement - English","All Students",SCH,52,4,12,1,68,32
2022,"Chesterfield County Public Schools","Spring Run Elementary","Academic Achievement - English","All Students",SCH,80,4,6,0,91,9
2022,"Chesterfield County Public Schools","Swift Creek Elementary","Academic Achievement - English","All Students",SCH,87,3,4,0,94,6
2022,"Chesterfield County Public Schools","Swift Creek Middle","Academic Achievement - English","All Students",SCH,76,2,4,0,82,18
2022,"Chesterfield County Public Schools","Thelma Crenshaw Elementary","Academic Achievement - English","All Students",SCH,67,5,13,1,86,14
2022,"Chesterfield County Public Schools","Thomas Dale High","Academic Achievement - English","All Students",SCH,82,0,0,0,82,18
2022,"Chesterfield County Public Schools","Tomahawk Creek Middle","Academic Achievement - English","All Students",SCH,78,5,4,0,87,13
2022,"Chesterfield County Public Schools","W.W. Gordon Elementary","Academic Achievement - English","All Students",SCH,91,0,5,0,97,3
2022,"Chesterfield County Public Schools","Winterpock Elementary","Academic Achievement - English","All Students",SCH,87,3,2,0,92,8
2022,"Chesterfield County Public Schools","Woolridge Elementary","Academic Achievement - English","All Students",SCH,87,2,4,0,93,7
2022,"Clarke County Public Schools","Boyce Elementary","Academic Achievement - English","All Students",SCH,66,3,17,2,87,13
2022,"Clarke County Public Schools","Clarke County High","Academic Achievement - English","All Students",SCH,89,0,0,0,89,11
2022,"Clarke County Public Schools","D.G. Cooley Elementary","Academic Achievement - English","All Students",SCH,69,7,12,1,89,11
2022,"Clarke County Public Schools","Johnson-Williams Middle","Academic Achievement - English","All Students",SCH,64,5,7,1,77,23
2022,"Colonial Beach Public Schools","Colonial Beach Elementary","Academic Achievement - English","All Students",SCH,69,6,13,0,88,12
2022,"Colonial Beach Public Schools","Colonial Beach High","Academic Achievement - English","All Students",SCH,76,2,3,0,81,19
2022,"Colonial Heights City Public Schools","Colonial Heights High","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2022,"Colonial Heights City Public Schools","Colonial Heights Middle","Academic Achievement - English","All Students",SCH,64,5,8,0,77,23
2022,"Colonial Heights City Public Schools","Lakeview Elementary","Academic Achievement - English","All Students",SCH,60,8,21,1,89,11
2022,"Colonial Heights City Public Schools","North Elementary","Academic Achievement - English","All Students",SCH,67,10,14,0,91,9
2022,"Colonial Heights City Public Schools","Tussing Elementary","Academic Achievement - English","All Students",SCH,69,5,13,1,88,12
2022,"Craig County Public Schools","Craig County High","Academic Achievement - English","All Students",SCH,66,4,5,0,75,25
2022,"Craig County Public Schools","McCleary Elementary","Academic Achievement - English","All Students",SCH,63,6,18,0,87,13
2022,"Culpeper County Public Schools","A.G. Richardson Elementary","Academic Achievement - English","All Students",SCH,68,8,13,1,90,10
2022,"Culpeper County Public Schools","Culpeper County High","Academic Achievement - English","All Students",SCH,80,0,0,0,80,20
